"objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
1.23765e+18,218.8245505,61.56670842,19.40055,17.4545,16.46402,16.0089,15.67184,1345,301,5,465,6.83571e+17,"GALAXY",0.1124605,607,52368,544
1.23765e+18,130.1615368,50.60935011,18.60003,18.59045,18.48555,18.38062,17.92455,1331,301,3,178,8.23169e+18,"QSO",0.353499,7311,57038,842
1.23765e+18,186.2501199,-0.322510121,17.49245,16.51379,16.15958,16.05681,16.01443,752,301,3,285,2.8801e+18,"STAR",-1.61e-05,2558,54140,160
1.23765e+18,172.2543141,67.87014701,18.2916,17.16911,16.69803,16.52975,16.47041,1350,301,6,337,3.21795e+18,"STAR",-3.97e-05,2858,54498,456
1.23765e+18,180.5189786,-3.415041179,19.43416,18.16971,17.59772,17.26286,17.03966,1140,301,1,184,3.72697e+17,"GALAXY",0.068965,331,52368,89
1.23765e+18,152.7538567,0.344292487,18.84725,18.69646,18.67468,18.47731,18.47851,756,301,4,247,3.04128e+17,"QSO",1.744749,270,51909,491
1.23765e+18,245.2884224,48.63845553,17.43924,16.29359,16.42604,16.47501,16.56342,1345,301,6,596,7.03763e+17,"STAR",-0.000416608,625,52145,276
1.23765e+18,137.5495026,55.93745906,19.49098,19.20418,18.8013,18.75541,18.83906,1345,301,4,199,5.06811e+17,"QSO",1.110874,450,51908,566
1.23765e+18,134.7223586,54.34536351,18.83621,17.06037,16.24235,15.83737,15.56033,1345,301,4,184,5.05689e+17,"GALAXY",0.04660117,449,51900,580
1.23765e+18,162.0738924,-0.425342059,16.37205,15.43852,15.10226,14.96795,14.92506,756,301,2,309,2.88123e+18,"STAR",0.000423333,2559,54208,180
1.23765e+18,210.4000509,-0.75989208,16.6013,15.57514,15.23444,15.10361,15.08057,752,301,2,446,3.38912e+17,"STAR",3.01e-05,301,51942,60
1.23765e+18,123.9143213,1.035621363,16.10237,15.03851,14.79073,14.71699,14.71601,1239,301,6,24,2.31612e+18,"STAR",0.000229998,2057,53816,518
1.23765e+18,21.80423498,13.60236687,19.32904,17.20216,16.65694,16.44001,16.56159,1035,301,2,107,4.77384e+17,"GALAXY",0.01503815,424,51893,8
1.23765e+18,187.0863505,-1.067592534,18.7363,17.24314,16.53551,16.12133,15.79994,752,301,1,291,3.2542e+17,"GALAXY",0.0803081,289,51990,128
1.23765e+18,118.9450663,45.11419546,17.63588,15.82154,14.89147,14.39759,13.97256,1402,301,4,92,4.91013e+17,"GALAXY",0.04955174,436,51883,437
1.23765e+18,248.5833247,0.803715072,18.10101,16.79895,16.25451,16.00242,16.03759,745,301,5,600,3.91938e+17,"STAR",1.94e-05,348,51671,453
1.23765e+18,167.2749524,67.44815684,19.35437,18.46508,18.18001,18.1009,18.11921,1350,301,6,325,8.00646e+18,"STAR",0.000133986,7111,56741,662
1.23765e+18,162.5457135,1.219472836,17.57809,16.57231,16.21338,16.079,16.03645,756,301,6,312,2.88133e+18,"STAR",0.000109433,2559,54208,538
1.23765e+18,231.4987982,54.7067709,19.18536,17.11875,16.12378,15.67283,15.31267,1345,301,1,528,6.91359e+17,"GALAXY",0.1023913,614,53437,206
1.23765e+18,256.406076,58.36193606,18.82905,17.4713,16.71725,16.30365,15.99157,1336,301,1,53,3.97524e+17,"GALAXY",0.1107526,353,51703,297
1.23765e+18,139.497495,0.611639458,19.48655,17.70649,16.75309,16.29916,15.94671,1239,301,5,128,5.31584e+17,"GALAXY",0.09158603,472,51955,581
1.23765e+18,162.1289827,-0.61062082,18.37125,16.36699,15.60569,15.36293,15.25285,756,301,2,309,2.88122e+18,"STAR",-3.1e-05,2559,54208,144
1.23765e+18,222.0402157,-0.693270743,18.47245,17.56302,17.28034,17.07619,17.07636,752,301,2,524,3.46817e+17,"GALAXY",0.02752549,308,51662,146
1.23765e+18,173.0353636,-1.582396143,19.10457,17.01288,16.16867,15.89955,15.74116,1231,301,6,25,3.64005e+18,"STAR",-2.81e-05,3233,54891,72
1.23765e+18,121.469557,47.3783388,18.73344,17.43195,16.77392,16.39652,16.13737,1350,301,4,120,4.93278e+17,"GALAXY",0.1088072,438,51884,486
1.23765e+18,173.1192718,-0.576716977,18.95403,16.76134,15.87748,15.59498,15.46106,756,301,2,383,3.6402e+18,"STAR",-5.42e-05,3233,54891,592
1.23765e+18,203.7408956,65.76879925,18.54062,19.68232,19.99886,22.89614,22.83306,1412,301,2,220,5.59644e+17,"GALAXY",0.02160726,497,51989,261
1.23765e+18,235.4637632,55.46774986,18.50891,17.26101,16.60857,16.22242,15.9532,1345,301,6,535,6.94737e+17,"GALAXY",0.04821395,617,52072,207
1.23765e+18,161.238814,-0.840751357,17.80041,16.46003,15.90095,15.66963,15.53772,756,301,1,303,2.88126e+18,"STAR",0.000386423,2559,54208,298
1.23765e+18,186.9428374,0.945856898,16.90059,15.55809,15.07715,14.92142,14.85659,752,301,6,290,2.88022e+18,"STAR",0.000140885,2558,54140,620
1.23765e+18,175.1791865,-0.198118025,18.79391,17.36833,16.82906,16.64891,16.58319,756,301,3,396,3.22233e+18,"STAR",0.000142298,2862,54471,34
1.23765e+18,127.0983054,0.872517431,18.31756,17.40395,17.11777,17.00154,16.93953,1239,301,6,45,5.39437e+18,"STAR",0.001079995,4791,55889,672
1.23765e+18,192.6996107,-0.24022918,18.91348,17.18707,16.28721,15.87757,15.56027,752,301,3,328,3.28806e+17,"GALAXY",0.08207443,292,51609,158
1.23765e+18,225.2493331,-0.74324427,19.4744,18.27215,18.26853,18.30815,18.37781,752,301,2,546,3.73125e+18,"STAR",-0.00035675,3314,54970,53
1.23765e+18,150.4311681,61.32945212,19.20398,17.70259,16.87512,16.40973,16.15868,1345,301,5,257,8.67066e+17,"QSO",0.07379968,770,52282,449
1.23765e+18,172.4245845,-1.425577101,19.0271,17.82631,17.27368,16.93803,16.72711,1231,301,6,21,3.67201e+17,"GALAXY",0.1096643,326,52375,575
1.23765e+18,169.2308343,67.7238091,19.10422,17.93848,17.29958,16.92774,16.76571,1350,301,6,330,5.5293e+17,"GALAXY",0.1343297,491,51942,412
1.23765e+18,174.9394063,-0.505799025,19.11644,18.02476,17.63075,17.5036,17.44214,756,301,2,395,3.22234e+18,"STAR",6.12e-05,2862,54471,61
1.23765e+18,174.8150681,-0.194167099,18.70708,17.66932,17.26162,17.11243,17.06841,756,301,3,394,3.22235e+18,"STAR",-8.35e-05,2862,54471,73
1.23765e+18,213.9325854,62.87221042,19.54451,18.695,18.41542,18.31972,18.33998,1345,301,5,447,8.01982e+18,"STAR",-0.00014484,7123,56726,128
1.23765e+18,185.1448261,0.882329717,18.3515,17.35316,17.07431,16.94893,16.90699,752,301,6,278,3.24405e+17,"STAR",0.000311515,288,52000,530
1.23765e+18,131.9699386,51.71005896,19.52385,18.27466,17.49801,17.0617,16.75901,1331,301,3,189,5.03329e+17,"GALAXY",0.1199684,447,51877,189
1.23765e+18,193.1252151,0.088092104,19.38765,18.24457,17.81407,17.52613,17.39755,752,301,4,331,3.29986e+17,"GALAXY",0.08381993,293,51689,355
1.23765e+18,182.7692033,-0.588328081,18.92553,17.59119,17.17527,17.03473,17.00206,756,301,2,447,3.6372e+17,"STAR",3.6e-05,323,51615,198
1.23765e+18,161.1736817,-0.503545461,18.95158,17.47266,16.70008,16.29777,15.99012,756,301,2,303,3.09697e+17,"GALAXY",0.1161265,275,51910,270
1.23765e+18,183.7539789,-0.918475922,19.49194,17.49268,16.49636,16.0755,15.72762,756,301,1,454,3.23158e+17,"GALAXY",0.104442,287,52023,91
1.23765e+18,238.4289557,-0.050724277,18.51617,16.95023,16.19773,15.77378,15.47813,745,301,3,532,3.86304e+17,"GALAXY",0.05351913,343,51692,436
1.23765e+18,228.7671774,-0.789811893,18.34052,16.22763,15.11408,14.63449,14.22638,752,301,2,569,3.51368e+17,"GALAXY",0.1206081,312,51689,318
1.23765e+18,184.6449608,-1.598656655,18.57957,17.48721,17.07419,16.76231,16.6274,1231,301,6,103,3.7505e+17,"GALAXY",0.07968358,333,52313,454
1.23765e+18,164.0138062,-0.57188171,19.1002,18.05327,17.72587,17.61504,17.55536,756,301,2,322,3.11957e+17,"STAR",0.000655093,277,51908,302
1.23765e+18,243.1720232,0.631073133,19.05902,18.55936,17.95519,17.43674,17.3192,752,301,5,665,3.88596e+17,"QSO",0.1747584,345,51690,583
1.23765e+18,184.1163216,-0.562565425,17.34576,15.93349,15.40726,15.21094,15.15643,756,301,2,456,3.72224e+18,"STAR",-0.000122772,3306,54922,72
1.23765e+18,177.0884013,-1.49376861,18.61849,17.10977,16.35032,15.93062,15.63245,1231,301,6,52,3.70568e+17,"GALAXY",0.08074035,329,52056,536
1.23765e+18,157.8635929,0.768466605,18.8987,17.39146,16.578,16.15617,15.841,756,301,5,281,3.07494e+17,"GALAXY",0.09558981,273,51957,448
1.23765e+18,148.7298003,0.378657616,17.50309,16.12255,15.50542,15.14933,14.95053,756,301,4,220,3.01837e+17,"GALAXY",0.04619598,268,51633,347
1.23765e+18,165.3812819,-0.882033977,19.58979,17.60658,16.50775,16.06941,15.6749,756,301,1,331,3.1191e+17,"GALAXY",0.1254037,277,51908,131
1.23765e+18,234.6296781,53.05290459,19.10262,18.19959,17.89934,17.76161,17.74775,1345,301,1,544,3.86088e+18,"STAR",-0.000675133,3429,54976,616
1.23765e+18,190.1132712,-1.596127831,18.86995,17.44543,16.88165,16.70938,16.61799,1231,301,6,139,3.26184e+18,"STAR",0.00015801,2897,54585,376
1.23765e+18,202.1298132,1.134238755,18.7105,16.80291,15.86074,15.41907,15.07451,1404,301,6,21,3.34547e+17,"GALAXY",0.07954552,297,51959,562
1.23765e+18,256.0224801,59.02043568,19.32243,19.19085,19.16562,18.90566,18.90254,1336,301,1,49,3.97517e+17,"QSO",1.607209,353,51703,272
1.23765e+18,243.428267,-0.654046168,17.93534,16.66192,16.03994,15.65545,15.39904,752,301,2,667,3.88442e+17,"GALAXY",0.05677012,345,51690,22
1.23765e+18,154.618369,-0.070620227,19.35042,17.61593,16.72431,16.21484,15.82124,756,301,3,259,3.0633e+17,"GALAXY",0.06570753,272,51941,310
1.23765e+18,255.7935447,65.5713983,17.94622,16.86961,16.58066,16.39281,16.31302,1356,301,1,20,3.94158e+17,"GALAXY",0.0263392,350,51691,337
1.23765e+18,20.58169949,14.13834857,19.56672,17.83034,16.9439,16.51414,16.16509,1035,301,3,98,4.77434e+17,"GALAXY",0.05304822,424,51893,189
1.23765e+18,150.5931982,0.82296515,18.74416,17.6835,17.21182,16.87042,16.65485,756,301,5,232,3.02969e+17,"GALAXY",0.08082879,269,51910,370
1.23765e+18,233.8458123,0.525364907,17.78193,16.43079,16.97145,15.69565,15.49236,752,301,5,603,4.08873e+17,"STAR",-1.77e-05,363,51989,622
1.23765e+18,181.6225969,-0.557729289,19.0519,17.26076,16.39736,15.99386,15.67364,756,301,2,439,3.22049e+17,"GALAXY",0.09527726,286,51999,150
1.23765e+18,174.55522,65.02811682,19.54067,19.35337,18.93823,18.65588,18.20319,1302,301,4,347,6.72312e+17,"QSO",0.289755,597,52059,546
1.23765e+18,165.7138871,-0.201018614,18.97688,18.12575,17.78705,17.66951,17.61134,756,301,3,333,4.31899e+18,"STAR",0.000165189,3836,55302,152
1.23765e+18,195.7338151,0.090784117,18.16197,16.8875,16.99262,17.07647,17.12806,752,301,4,348,3.30063e+17,"STAR",0.000368397,293,51689,634
1.23765e+18,161.0244718,-0.962380281,18.86752,17.33773,16.80683,16.55789,16.38996,756,301,1,302,3.0969e+17,"GALAXY",0.02655639,275,51910,245
1.23765e+18,171.6764244,-1.480417047,18.88364,17.72491,17.29921,17.12558,17.0458,1231,301,6,16,3.67156e+17,"STAR",2.63e-05,326,52375,409
1.23765e+18,243.566002,50.19087326,18.17806,17.12744,16.54146,16.21236,15.97422,1345,301,6,583,3.24718e+18,"GALAXY",0.05885415,2884,54526,311
1.23765e+18,139.910899,0.525675305,18.65076,16.86234,17.27206,15.83952,15.59296,1239,301,5,131,5.31596e+17,"STAR",-1.98e-05,472,51955,622
1.23765e+18,173.0384819,-0.942584515,17.28657,15.41316,14.54828,14.14082,13.83188,756,301,1,382,3.17571e+17,"GALAXY",0.02613202,282,51658,246
1.23765e+18,181.894584,-0.492669228,19.5627,18.36758,17.76555,17.37235,17.12244,756,301,2,441,3.22036e+17,"GALAXY",0.0623323,286,51999,104
1.23765e+18,128.4451434,53.73617782,16.94948,15.46905,14.95189,14.76767,14.70854,1350,301,5,172,2.60765e+18,"STAR",-0.000107343,2316,53757,231
1.23765e+18,225.9595417,0.565469212,19.26589,18.15041,17.8896,17.74546,17.71285,752,301,5,550,3.49163e+17,"GALAXY",0.02251297,310,51990,489
1.23765e+18,149.4182723,1.089208417,19.26705,17.78779,17.24384,17.0266,16.93024,756,301,6,224,3.21117e+18,"STAR",0.000300759,2852,54468,361
1.23765e+18,161.0194241,0.219439638,19.59396,18.65835,18.20513,18.05423,17.9425,756,301,4,302,2.89254e+18,"STAR",-0.000128849,2569,54234,382
1.23765e+18,8.235100497,14.70400839,17.26167,16.06334,15.51514,15.2914,15.16316,1035,301,3,18,3.60068e+18,"STAR",-0.00080775,3198,54865,191
1.23765e+18,169.4720393,-0.007440842,18.32913,17.36724,17.00152,16.59247,16.53589,756,301,3,358,3.14269e+17,"GALAXY",0.09613471,279,51984,520
1.23765e+18,179.2099167,-0.888545404,19.42559,18.11956,17.46115,17.12583,16.92846,756,301,1,423,3.1976e+17,"GALAXY",0.1275946,284,51943,15
1.23765e+18,237.3991136,0.426894173,18.72488,16.92029,16.0438,15.62332,15.30782,752,301,5,627,3.8521e+17,"GALAXY",0.03341673,342,51691,552
1.23765e+18,179.5595248,-0.978145294,19.08437,17.68231,16.91084,16.48888,16.20494,756,301,1,426,3.2094e+17,"GALAXY",0.1214892,285,51930,214
1.23765e+18,208.8128532,65.06940749,17.68275,16.30865,15.79177,15.60177,15.53669,1412,301,2,234,3.70988e+18,"STAR",-0.000587319,3295,54924,152
1.23765e+18,161.1129889,-0.158174227,18.57705,16.91248,16.25593,15.95403,15.82816,756,301,3,302,2.88125e+18,"STAR",0.000399845,2559,54208,280
1.23765e+18,26.27137025,13.18702064,17.96101,16.39971,15.8098,15.60652,15.52136,1035,301,2,136,2.13702e+18,"STAR",0.000165551,1898,53260,209
1.23765e+18,184.1184957,-3.430965023,19.20526,17.92291,17.34643,17.03053,16.83654,1140,301,1,208,3.74993e+17,"GALAXY",0.09199414,333,52313,248
1.23765e+18,134.7044836,54.39063664,18.61476,16.82847,15.86708,15.40661,15.02768,1345,301,4,184,5.05679e+17,"GALAXY",0.08712647,449,51900,545
1.23765e+18,223.1216035,-0.692931319,18.4827,17.24912,16.62797,16.41334,16.32608,752,301,2,531,3.27525e+18,"STAR",-5.59e-05,2909,54653,20
1.23765e+18,184.6721358,-1.495365155,18.0641,16.81363,16.27015,15.94192,15.75434,1231,301,6,103,3.75051e+17,"GALAXY",0.0686578,333,52313,458
1.23765e+18,149.965963,0.829486772,16.62093,15.47051,15.03033,14.86889,14.80043,756,301,5,228,5.62964e+17,"STAR",7.91e-05,500,51994,50
1.23765e+18,117.6342517,43.59940953,18.58887,17.17557,16.48242,16.10231,15.82097,1402,301,4,80,4.88765e+17,"GALAXY",0.0320431,434,51885,453
1.23765e+18,194.6537181,-1.793003509,18.57957,16.68921,15.75143,15.31738,15.00228,1140,301,5,279,3.80684e+17,"GALAXY",0.08196446,338,51694,471
1.23765e+18,183.6837165,-0.395313238,17.34117,16.1733,15.68318,15.49827,15.36557,752,301,3,268,3.72226e+18,"STAR",2.73e-06,3306,54922,110
1.23765e+18,159.4443927,63.07809718,18.35551,17.8674,17.73545,17.72905,17.78943,1302,301,4,301,8.70448e+17,"STAR",0.000275564,773,52376,463
1.23765e+18,157.1206174,1.249863862,18.16587,17.09403,16.67676,16.44368,16.25431,756,301,6,276,3.07459e+17,"GALAXY",0.02231555,273,51957,322
1.23765e+18,159.6277211,0.811520709,19.23807,18.14504,17.63919,17.29317,17.1258,756,301,5,293,3.08603e+17,"GALAXY",0.11535,274,51913,387
1.23765e+18,134.6492674,54.38634445,18.81835,16.92881,16.01003,15.60394,15.28167,1345,301,4,184,5.05677e+17,"GALAXY",0.08459571,449,51900,538
1.23765e+18,185.8246571,-0.967006816,17.52518,16.02963,15.49574,15.31596,15.24892,756,301,1,468,2.88011e+18,"STAR",-5.92e-05,2558,54140,213
1.23765e+18,241.2505603,51.89357937,19.49987,18.41746,17.9315,17.74402,17.64972,1345,301,6,568,2.46242e+18,"STAR",-0.000183113,2187,54270,275
1.23765e+18,201.9748167,1.247808275,19.01332,17.08552,16.20652,15.78943,15.44939,1404,301,6,20,5.93383e+17,"GALAXY",0.07743193,527,52342,121
1.23765e+18,147.1928883,0.271932852,16.63782,15.67488,15.26671,15.07679,14.89407,756,301,4,209,2.99665e+17,"GALAXY",0.02016207,266,51630,638
1.23765e+18,182.18426,-0.540841622,17.36555,15.44926,14.49996,14.03685,13.65171,756,301,2,443,3.22035e+17,"GALAXY",0.06258424,286,51999,101
1.23765e+18,163.9663118,-0.096415996,18.82915,16.89904,16.05679,15.65242,15.29541,756,301,3,322,3.10769e+17,"GALAXY",0.03850097,276,51909,75
1.23765e+18,200.2404674,67.14516721,18.27429,16.74541,16.18798,15.99117,15.92992,1412,301,4,208,2.75293e+18,"STAR",-0.000207997,2445,54573,393
1.23765e+18,255.0008696,61.55501727,18.57833,17.59423,17.25779,16.94623,16.8233,1336,301,2,32,3.95321e+17,"GALAXY",0.06730967,351,51695,474
1.23765e+18,186.2798763,-1.768939047,17.71021,16.42237,15.77322,15.41283,15.17962,1140,301,5,223,3.76142e+17,"GALAXY",0.06487338,334,51993,331
1.23765e+18,125.5829703,47.18946252,19.47342,17.28898,16.13322,15.6401,15.22758,1345,301,3,123,4.96649e+17,"GALAXY",0.1209088,441,51868,464
1.23765e+18,183.9772847,-1.04776355,19.36372,17.01468,16.05042,15.70929,15.51436,756,301,1,455,3.72223e+18,"STAR",0.000108525,3306,54922,14
1.23765e+18,204.7379199,0.191976664,18.56883,17.3742,16.95487,16.79262,16.72035,752,301,4,409,3.35693e+17,"STAR",0.000204871,298,51955,637
1.23765e+18,193.0132065,-1.64406952,19.51491,18.69992,18.37953,18.24624,18.19183,1140,301,5,268,4.27181e+18,"STAR",0.000102768,3794,55241,528
1.23765e+18,193.4408295,-1.772790721,18.82772,17.50249,16.66699,16.26188,15.97142,1140,301,5,271,3.8065e+17,"GALAXY",0.120496,338,51694,348
1.23765e+18,172.6988321,-0.151119972,17.68925,16.21029,15.64993,15.43315,15.37245,756,301,3,380,3.22241e+18,"STAR",-9.18e-06,2862,54471,318
1.23765e+18,150.9149558,0.390935849,17.85039,16.6628,16.14396,15.81526,15.60259,756,301,4,234,3.02984e+17,"GALAXY",0.04454955,269,51910,427
1.23765e+18,192.5500365,-0.326555823,19.43076,17.62731,16.7095,16.32013,15.95548,752,301,3,327,3.2881e+17,"GALAXY",0.08387592,292,51609,171
1.23765e+18,197.727346,0.063963843,19.12603,17.14174,16.159,15.72856,15.34164,752,301,4,362,3.32236e+17,"GALAXY",0.09676105,295,51985,349
1.23765e+18,181.0923653,-0.527728717,17.99377,16.54269,15.99005,15.77935,15.72349,756,301,2,436,3.25615e+18,"STAR",0.000154285,2892,54552,166
1.23765e+18,242.7306547,0.314955309,19.42072,18.70648,18.22605,17.59892,18.3577,745,301,4,561,3.88575e+17,"STAR",-0.0001491,345,51690,506
1.23765e+18,184.0830946,-3.413623314,18.61,16.8174,15.96025,15.51974,15.21515,1140,301,1,208,3.74992e+17,"GALAXY",0.06244033,333,52313,244
1.23765e+18,16.20555594,14.45266674,19.51326,18.62447,18.30793,18.20376,18.14442,1035,301,3,70,5.7771e+18,"STAR",0.000393074,5131,55835,380
1.23765e+18,175.3230807,-0.086502233,18.785,17.61148,16.94179,16.5429,16.26103,756,301,3,397,3.18728e+17,"GALAXY",0.1185632,283,51959,357
1.23765e+18,160.8538238,0.317149026,18.36249,17.38975,17.04986,16.91915,16.87357,756,301,4,301,2.88127e+18,"STAR",5.28e-05,2559,54208,345
1.23765e+18,182.9662963,-1.020648362,18.78283,17.61239,17.1951,17.01823,16.94147,756,301,1,448,3.63703e+17,"STAR",5.4e-05,323,51615,137
1.23765e+18,160.2486687,-0.579992361,19.31804,17.30973,16.17525,15.69015,15.31261,756,301,2,297,3.09702e+17,"GALAXY",0.1370104,275,51910,291
1.23765e+18,149.1845106,0.704580651,17.66669,16.71505,16.46751,16.36071,16.35165,756,301,5,223,3.21116e+18,"STAR",0.000410069,2852,54468,337
1.23765e+18,205.1509884,65.54083111,19.52136,18.5904,18.39643,18.31833,18.30612,1412,301,2,224,2.76972e+18,"STAR",-0.000589322,2460,54616,6
1.23765e+18,248.2612725,0.784176897,18.42463,16.77505,16.15567,15.92893,15.86987,745,301,5,598,3.91926e+17,"STAR",-7.43e-05,348,51671,411
1.23765e+18,149.8717617,0.359548933,19.38729,18.11767,17.59908,17.27139,17.03778,756,301,4,227,3.01875e+17,"GALAXY",0.07743941,268,51633,485
1.23765e+18,162.7023665,1.09201463,18.27258,17.33084,16.98116,16.84584,16.8008,756,301,6,313,4.31803e+18,"STAR",0.000597434,3835,55570,742
1.23765e+18,148.2130013,0.258008852,18.05346,16.95197,16.56443,16.43572,16.37421,756,301,4,216,3.0184e+17,"STAR",-0.000250462,268,51633,360
1.23765e+18,187.4144413,-3.511075049,19.21005,18.06578,17.67068,17.523,17.47663,1140,301,1,230,3.76078e+17,"STAR",0.000572563,334,51993,100
1.23765e+18,161.8815501,-0.919919301,17.5803,15.91818,15.3324,15.12888,15.04031,756,301,1,308,2.68981e+18,"STAR",7.93e-05,2389,54213,137
1.23765e+18,232.8263917,-0.715391705,19.05785,17.26313,16.55509,16.23493,15.87852,752,301,2,596,4.08762e+17,"GALAXY",0.07032205,363,51989,218
1.23765e+18,152.6749475,-0.127761598,19.04204,17.87724,17.45017,17.21807,17.22886,756,301,3,246,3.04041e+17,"GALAXY",0.05841528,270,51909,173
1.23765e+18,10.60372534,14.70510485,19.24163,17.92807,17.23917,16.78831,16.47808,1035,301,3,34,4.70634e+17,"GALAXY",0.05584703,418,51817,29
1.23765e+18,170.4212753,-0.01336171,18.30649,17.07386,16.34986,15.97207,15.66308,756,301,3,365,3.16464e+17,"GALAXY",0.09869838,281,51614,313
1.23765e+18,157.4587792,0.635570475,19.04427,17.65329,16.91657,16.46498,16.15501,756,301,5,278,3.07474e+17,"GALAXY",0.09626278,273,51957,376
1.23765e+18,138.0179388,0.42179944,18.54392,16.64627,15.75516,15.32621,15.00696,1239,301,5,118,5.31546e+17,"GALAXY",0.05465464,472,51955,440
1.23765e+18,172.7663212,-3.305481922,16.34046,15.31662,15.16903,15.12703,15.15101,1140,301,1,133,3.67046e+17,"STAR",0.000551332,326,52375,10
1.23765e+18,121.6787852,47.31213786,19.01533,17.63026,17.1012,16.85405,17.13279,1350,301,4,120,4.93287e+17,"GALAXY",0.02258399,438,51884,518
1.23765e+18,177.3871927,-1.805036797,19.38854,18.08538,17.32344,16.91171,16.63923,1140,301,5,163,3.71656e+17,"GALAXY",0.1026273,330,52370,398
1.23765e+18,32.94182817,12.57092332,18.88436,17.59245,17.05766,16.84271,16.73079,1035,301,2,179,4.81912e+17,"STAR",-0.000221323,428,51883,98
1.23765e+18,185.0034971,-0.531105333,17.44036,16.15355,15.68959,15.53567,15.48319,756,301,2,462,2.88014e+18,"STAR",-0.000110543,2558,54140,306
1.23765e+18,206.8453874,66.19943591,17.92836,16.83399,16.37704,16.17708,16.08713,1412,301,4,227,3.70994e+18,"STAR",-5.3e-05,3295,54924,371
1.23765e+18,172.2905984,-1.711687091,17.32362,15.39717,14.51591,14.10162,13.78616,1140,301,5,129,3.67192e+17,"GALAXY",0.04507047,326,52375,542
1.23765e+18,13.95764741,14.44011638,19.20168,18.02483,17.53684,17.19571,16.99338,1035,301,3,55,4.7409e+17,"GALAXY",0.1036695,421,51821,315
1.23765e+18,27.20859528,13.18185082,16.935,15.98206,15.66549,15.54042,15.52301,1035,301,2,142,2.13697e+18,"STAR",-0.000536312,1898,53260,53
1.23765e+18,200.0981725,66.27704187,18.91356,16.82708,15.8956,15.46118,15.13433,1412,301,2,209,5.58501e+17,"GALAXY",0.06516977,496,51988,198
1.23765e+18,237.7193004,0.401334868,19.5355,17.83886,17.13259,16.79114,16.63723,745,301,4,528,3.86279e+17,"GALAXY",0.03279805,343,51692,345
